Filename	QueryName	QueryGC	QueryStart	QueryBasesCovered	QueryStrand	QueryLength	HitName	HitStart	HitBasesCovered	HitStrand	HitLength	AlignmentSize	IdenticalBases	AlignmentPercentIdentity	QueryPercentIdentity	LongestPerfectKmer	MeanPerfectKmer	PercentQueryAligned	nk15	nk17	nk19	nk21	nk23	nk25
N79596_dh10b_8kb_11022015_0627_1_ch178_file6_strand.fast5_BaseCalled_Complement.fasta.maf	ch178_file6	48.78	40	3941	+	4012	gi|170079663|ref|NC_010473.1|	440817	4703	+	4686137	4794	3145	65.60	78.39	25	3.55	98.23	16	9	6	4	1	1
N79596_dh10b_8kb_11022015_0627_1_ch366_file15_strand.fast5_BaseCalled_Complement.fasta.maf	ch366_file15	51.52	23	1274	+	1347	gi|170079663|ref|NC_010473.1|	2356198	1355	+	4686137	1424	1021	71.70	75.80	21	4.17	94.58	8	5	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch366_file1_strand.fast5_BaseCalled_Complement.fasta.maf	ch366_file1	52.35	22	2464	+	2508	gi|170079663|ref|NC_010473.1|	3295105	2481	+	4686137	2678	1856	69.31	74.00	25	3.90	98.25	14	8	4	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch155_file5_strand.fast5_BaseCalled_Complement.fasta.maf	ch155_file5	52.06	72	3602	+	3746	gi|170079663|ref|NC_010473.1|	3128913	3877	+	4686137	4073	2741	67.30	73.17	27	3.51	96.16	10	5	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch66_file310_strand.fast5_BaseCalled_Complement.fasta.maf	ch66_file310	50.85	107	1307	+	1463	gi|170079663|ref|NC_010473.1|	2204640	1480	+	4686137	1529	1013	66.25	69.24	21	3.48	89.34	5	4	3	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch18_file116_strand.fast5_BaseCalled_Complement.fasta.maf	ch18_file116	51.53	33	5302	+	5418	gi|170079663|ref|NC_010473.1|	2302468	5702	+	4686137	6015	3956	65.77	73.02	20	3.30	97.86	11	5	3	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch485_file65_strand.fast5_BaseCalled_Complement.fasta.maf	ch485_file65	43.54	204	754	+	1006	gi|170079663|ref|NC_010473.1|	3364089	839	+	4686137	869	599	68.93	59.54	20	3.86	74.95	2	2	2	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch202_file199_strand.fast5_BaseCalled_Complement.fasta.maf	ch202_file199	50.62	98	4351	+	4467	gi|170079663|ref|NC_010473.1|	4161714	4595	+	4686137	4857	3395	69.90	76.00	31	3.88	97.40	18	12	6	4	2	2
N79596_dh10b_8kb_11022015_0627_1_ch461_file64_strand.fast5_BaseCalled_Complement.fasta.maf	ch461_file64	50.94	0	7213	+	7391	gi|170079663|ref|NC_010473.1|	1367504	8457	+	4686137	8610	5593	64.96	75.67	25	3.26	97.59	18	10	8	5	2	1
N79596_dh10b_8kb_11022015_0627_1_ch300_file16_strand.fast5_BaseCalled_Complement.fasta.maf	ch300_file16	49.76	66	5858	+	6001	gi|170079663|ref|NC_010473.1|	1423797	6178	+	4686137	6502	4645	71.44	77.40	37	4.18	97.62	43	27	16	11	7	5
N79596_dh10b_8kb_11022015_0627_1_ch53_file17_strand.fast5_BaseCalled_Complement.fasta.maf	ch53_file17	52.85	23	7504	+	7582	gi|170079663|ref|NC_010473.1|	4657053	7694	+	4686137	7800	5417	69.45	71.45	37	3.75	98.97	38	25	14	11	7	6
N79596_dh10b_8kb_11022015_0627_1_ch61_file18_strand.fast5_BaseCalled_Complement.fasta.maf	ch61_file18	54.05	60	3840	+	3906	gi|170079663|ref|NC_010473.1|	1450276	3848	+	4686137	4181	2841	67.95	72.73	26	3.62	98.31	20	11	5	4	3	1
N79596_dh10b_8kb_11022015_0627_1_ch367_file143_strand.fast5_BaseCalled_Complement.fasta.maf	ch367_file143	47.91	43	2786	+	2851	gi|170079663|ref|NC_010473.1|	3507410	2878	+	4686137	3063	2123	69.31	74.47	30	3.67	97.72	10	3	2	2	2	2
N79596_dh10b_8kb_11022015_0627_1_ch253_file50_strand.fast5_BaseCalled_Complement.fasta.maf	ch253_file50	47.29	15	3969	+	4054	gi|170079663|ref|NC_010473.1|	1142783	4186	+	4686137	4436	3037	68.46	74.91	37	3.69	97.90	11	5	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch108_file37_strand.fast5_BaseCalled_Complement.fasta.maf	ch108_file37	44.28	21	1138	+	1242	gi|170079663|ref|NC_010473.1|	267298	1225	+	4686137	1283	886	69.06	71.34	22	3.77	91.63	6	3	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch181_file5_strand.fast5_BaseCalled_Complement.fasta.maf	ch181_file5	50.25	56	1853	+	1998	gi|170079663|ref|NC_010473.1|	1971995	2097	+	4686137	2179	1455	66.77	72.82	23	3.45	92.74	6	3	2	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch215_file125_strand.fast5_BaseCalled_Complement.fasta.maf	ch215_file125	50.71	113	3726	+	3861	gi|170079663|ref|NC_010473.1|	2965395	3754	+	4686137	3890	2677	68.82	69.33	30	3.68	96.50	10	4	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch285_file20_strand.fast5_BaseCalled_Complement.fasta.maf	ch285_file20	51.07	28	7178	+	7290	gi|170079663|ref|NC_010473.1|	737914	7527	+	4686137	7654	5235	68.40	71.81	29	3.52	98.46	26	15	8	4	3	2
N79596_dh10b_8kb_11022015_0627_1_ch336_file19_strand.fast5_BaseCalled_Complement.fasta.maf	ch336_file19	54.75	108	792	+	948	gi|170079663|ref|NC_010473.1|	588392	802	+	4686137	853	590	69.17	62.24	21	3.64	83.54	3	1	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch140_file50_strand.fast5_BaseCalled_Complement.fasta.maf	ch140_file50	48.91	23	4304	+	4394	gi|170079663|ref|NC_010473.1|	1267669	4473	+	4686137	4799	3283	68.41	74.72	26	3.73	97.95	16	10	4	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch195_file13_strand.fast5_BaseCalled_Complement.fasta.maf	ch195_file13	51.16	65	2655	+	2752	gi|170079663|ref|NC_010473.1|	3447521	2917	+	4686137	3024	2103	69.54	76.42	28	3.79	96.48	10	5	4	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch415_file29_strand.fast5_BaseCalled_Complement.fasta.maf	ch415_file29	49.98	358	3830	+	4546	gi|170079663|ref|NC_010473.1|	1735595	4615	+	4686137	4250	2975	70.00	65.44	35	3.97	84.25	20	11	9	3	3	3
N79596_dh10b_8kb_11022015_0627_1_ch281_file14_strand.fast5_BaseCalled_Complement.fasta.maf	ch281_file14	50.89	93	3875	+	3989	gi|170079663|ref|NC_010473.1|	4371081	4007	+	4686137	4039	2635	65.24	66.06	27	3.09	97.14	10	8	5	4	4	2
N79596_dh10b_8kb_11022015_0627_1_ch224_file62_strand.fast5_BaseCalled_Complement.fasta.maf	ch224_file62	49.95	77	1915	+	2014	gi|170079663|ref|NC_010473.1|	3792327	1896	+	4686137	2085	1385	66.43	68.77	17	3.32	95.08	4	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch155_file51_strand.fast5_BaseCalled_Complement.fasta.maf	ch155_file51	50.80	89	1006	+	1126	gi|170079663|ref|NC_010473.1|	1611292	991	+	4686137	1084	738	68.08	65.54	24	3.77	89.34	1	1	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch166_file5_strand.fast5_BaseCalled_Complement.fasta.maf	ch166_file5	51.71	42	1609	+	1694	gi|170079663|ref|NC_010473.1|	3128897	2048	+	4686137	2026	1307	64.51	77.15	21	3.63	94.98	5	4	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch156_file57_strand.fast5_BaseCalled_Complement.fasta.maf	ch156_file57	49.74	133	6073	+	7457	gi|170079663|ref|NC_010473.1|	3019635	6355	+	4686137	6831	4423	64.75	59.31	31	3.26	81.44	19	13	9	5	4	4
N79596_dh10b_8kb_11022015_0627_1_ch138_file37_strand.fast5_BaseCalled_Complement.fasta.maf	ch138_file37	49.79	15	2323	+	2432	gi|170079663|ref|NC_010473.1|	323126	2625	+	4686137	2710	1827	67.42	75.12	25	3.47	95.52	7	4	3	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch179_file9_strand.fast5_BaseCalled_Complement.fasta.maf	ch179_file9	47.25	15	2319	+	2364	gi|170079663|ref|NC_010473.1|	337906	2406	+	4686137	2590	1771	68.38	74.92	23	3.91	98.10	15	7	5	3	2	0
N79596_dh10b_8kb_11022015_0627_1_ch139_file24_strand.fast5_BaseCalled_Complement.fasta.maf	ch139_file24	46.71	6	1279	+	1353	gi|170079663|ref|NC_010473.1|	1499088	1407	+	4686137	1457	1017	69.80	75.17	23	3.99	94.53	2	2	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch101_file16_strand.fast5_BaseCalled_Complement.fasta.maf	ch101_file16	51.27	69	4220	+	4480	gi|170079663|ref|NC_010473.1|	4002239	4679	+	4686137	4555	3206	70.38	71.56	36	4.16	94.20	25	18	11	8	3	1
N79596_dh10b_8kb_11022015_0627_1_ch84_file34_strand.fast5_BaseCalled_Complement.fasta.maf	ch84_file34	49.67	42	371	+	461	gi|170079663|ref|NC_010473.1|	3916113	402	+	4686137	421	303	71.97	65.73	26	4.04	80.48	2	1	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch98_file65_strand.fast5_BaseCalled_Complement.fasta.maf	ch98_file65	48.33	53	1241	+	1314	gi|170079663|ref|NC_010473.1|	97793	1232	+	4686137	1325	901	68.00	68.57	24	3.65	94.44	4	2	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch354_file16_strand.fast5_BaseCalled_Complement.fasta.maf	ch354_file16	50.31	82	3940	+	4081	gi|170079663|ref|NC_010473.1|	4040332	4260	+	4686137	4442	3084	69.43	75.57	43	3.75	96.54	16	9	7	6	3	2
N79596_dh10b_8kb_11022015_0627_1_ch512_file50_strand.fast5_BaseCalled_Complement.fasta.maf	ch512_file50	47.08	49	1309	+	1419	gi|170079663|ref|NC_010473.1|	512449	1466	+	4686137	1524	1029	67.52	72.52	15	3.66	92.25	2	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch327_file84_strand.fast5_BaseCalled_Complement.fasta.maf	ch327_file84	47.24	20	3299	+	3666	gi|170079663|ref|NC_010473.1|	3899471	3351	+	4686137	3602	2470	68.57	67.38	24	3.86	89.99	17	11	7	3	1	0
N79596_dh10b_8kb_11022015_0627_1_ch110_file8_strand.fast5_BaseCalled_Complement.fasta.maf	ch110_file8	48.38	109	1224	+	1354	gi|170079663|ref|NC_010473.1|	4121317	1326	+	4686137	1385	931	67.22	68.76	21	3.42	90.40	1	1	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch75_file134_strand.fast5_BaseCalled_Complement.fasta.maf	ch75_file134	49.53	28	6499	+	6612	gi|170079663|ref|NC_010473.1|	2887483	6302	+	4686137	6857	4452	64.93	67.33	32	3.24	98.29	21	11	4	4	3	2
N79596_dh10b_8kb_11022015_0627_1_ch422_file56_strand.fast5_BaseCalled_Complement.fasta.maf	ch422_file56	51.22	88	3402	+	3530	gi|170079663|ref|NC_010473.1|	3312179	3676	+	4686137	3863	2606	67.46	73.82	21	3.52	96.37	9	5	3	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch433_file11_strand.fast5_BaseCalled_Complement.fasta.maf	ch433_file11	53.31	18	5609	+	5661	gi|170079663|ref|NC_010473.1|	3680791	5854	+	4686137	6226	4345	69.79	76.75	32	3.86	99.08	22	9	9	5	2	1
N79596_dh10b_8kb_11022015_0627_1_ch61_file24_strand.fast5_BaseCalled_Complement.fasta.maf	ch61_file24	50.00	75	2239	+	2342	gi|170079663|ref|NC_010473.1|	843973	2356	+	4686137	2559	1587	62.02	67.76	16	2.86	95.60	1	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch422_file26_strand.fast5_BaseCalled_Complement.fasta.maf	ch422_file26	50.52	18	1945	+	2019	gi|170079663|ref|NC_010473.1|	3768208	2330	+	4686137	2365	1565	66.17	77.51	20	3.58	96.33	4	2	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch327_file43_strand.fast5_BaseCalled_Complement.fasta.maf	ch327_file43	51.51	161	5329	+	5510	gi|170079663|ref|NC_010473.1|	3643044	5445	+	4686137	5864	3824	65.21	69.40	24	3.10	96.72	19	9	5	2	2	0
N79596_dh10b_8kb_11022015_0627_1_ch284_file18_strand.fast5_BaseCalled_Complement.fasta.maf	ch284_file18	52.82	122	5507	+	5653	gi|170079663|ref|NC_010473.1|	1547957	5733	+	4686137	6103	4181	68.51	73.96	37	3.55	97.42	15	8	5	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch360_file53_strand.fast5_BaseCalled_Complement.fasta.maf	ch360_file53	47.94	19	3822	+	4128	gi|170079663|ref|NC_010473.1|	2562664	3906	+	4686137	4194	2935	69.98	71.10	38	4.02	92.59	20	10	8	4	4	3
N79596_dh10b_8kb_11022015_0627_1_ch18_file87_strand.fast5_BaseCalled_Complement.fasta.maf	ch18_file87	48.07	72	4774	+	5086	gi|170079663|ref|NC_010473.1|	799057	4985	+	4686137	5296	3486	65.82	68.54	22	3.30	93.87	9	3	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch68_file141_strand.fast5_BaseCalled_Complement.fasta.maf	ch68_file141	49.93	277	3384	+	3697	gi|170079663|ref|NC_010473.1|	942519	3654	+	4686137	3837	2514	65.52	68.00	25	3.42	91.53	10	8	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch223_file85_strand.fast5_BaseCalled_Complement.fasta.maf	ch223_file85	53.53	9	959	+	1076	gi|170079663|ref|NC_010473.1|	3203225	1016	+	4686137	1076	705	65.52	65.52	15	3.42	89.13	3	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch367_file134_strand.fast5_BaseCalled_Complement.fasta.maf	ch367_file134	50.98	144	6057	+	6244	gi|170079663|ref|NC_010473.1|	2364652	6206	+	4686137	6641	4467	67.26	71.54	29	3.58	97.01	29	19	12	8	8	4
N79596_dh10b_8kb_11022015_0627_1_ch327_file4_strand.fast5_BaseCalled_Complement.fasta.maf	ch327_file4	51.17	123	4071	+	4219	gi|170079663|ref|NC_010473.1|	4003428	3962	+	4686137	4376	2928	66.91	69.40	38	3.50	96.49	18	14	5	4	3	1
N79596_dh10b_8kb_11022015_0627_1_ch281_file131_strand.fast5_BaseCalled_Complement.fasta.maf	ch281_file131	50.90	91	3715	+	3837	gi|170079663|ref|NC_010473.1|	4519941	3941	+	4686137	4178	2756	65.96	71.83	33	3.27	96.82	7	5	4	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch84_file87_strand.fast5_BaseCalled_Complement.fasta.maf	ch84_file87	47.43	72	3389	+	3462	gi|170079663|ref|NC_010473.1|	1777189	3413	+	4686137	3727	2514	67.45	72.62	23	3.65	97.89	11	5	3	2	1	0
N79596_dh10b_8kb_11022015_0627_1_ch486_file11_strand.fast5_BaseCalled_Complement.fasta.maf	ch486_file11	53.59	81	4374	+	4493	gi|170079663|ref|NC_010473.1|	4613779	4445	+	4686137	4793	3310	69.06	73.67	24	3.77	97.35	19	11	4	3	3	0
N79596_dh10b_8kb_11022015_0627_1_ch155_file208_strand.fast5_BaseCalled_Complement.fasta.maf	ch155_file208	50.12	83	7473	+	7614	gi|170079663|ref|NC_010473.1|	1487323	8211	+	4686137	8539	5675	66.46	74.53	25	3.36	98.15	27	13	10	5	2	1
N79596_dh10b_8kb_11022015_0627_1_ch139_file35_strand.fast5_BaseCalled_Complement.fasta.maf	ch139_file35	50.83	23	711	+	781	gi|170079663|ref|NC_010473.1|	3103801	750	+	4686137	805	527	65.47	67.48	17	3.23	91.04	2	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch281_file21_strand.fast5_BaseCalled_Complement.fasta.maf	ch281_file21	43.55	56	1672	+	1860	gi|170079663|ref|NC_010473.1|	3894187	1751	+	4686137	1858	1223	65.82	65.75	20	3.35	89.89	3	1	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch366_file44_strand.fast5_BaseCalled_Complement.fasta.maf	ch366_file44	52.59	75	947	+	1118	gi|170079663|ref|NC_010473.1|	20564	992	+	4686137	1060	753	71.04	67.35	25	4.25	84.70	8	5	4	3	3	1
N79596_dh10b_8kb_11022015_0627_1_ch285_file41_strand.fast5_BaseCalled_Complement.fasta.maf	ch285_file41	44.49	38	743	+	807	gi|170079663|ref|NC_010473.1|	1728197	767	+	4686137	826	559	67.68	69.27	21	3.52	92.07	3	3	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch456_file18_strand.fast5_BaseCalled_Complement.fasta.maf	ch456_file18	48.73	16	4457	+	4482	gi|170079663|ref|NC_010473.1|	1477389	5692	+	4686137	5510	3516	63.81	78.45	33	3.56	99.44	20	14	7	6	4	3
N79596_dh10b_8kb_11022015_0627_1_ch160_file18_strand.fast5_BaseCalled_Complement.fasta.maf	ch160_file18	59.72	27	723	+	849	gi|170079663|ref|NC_010473.1|	463332	794	+	4686137	816	590	72.30	69.49	22	4.15	85.16	3	2	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch154_file119_strand.fast5_BaseCalled_Complement.fasta.maf	ch154_file119	50.93	7	7401	+	7558	gi|170079663|ref|NC_010473.1|	3985260	7585	+	4686137	8135	5546	68.17	73.38	23	3.64	97.92	30	22	15	8	3	0
N79596_dh10b_8kb_11022015_0627_1_ch436_file14_strand.fast5_BaseCalled_Complement.fasta.maf	ch436_file14	48.23	28	2022	+	2455	gi|170079663|ref|NC_010473.1|	3746759	2264	+	4686137	2340	1503	64.23	61.22	20	3.13	82.36	6	5	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch136_file24_strand.fast5_BaseCalled_Complement.fasta.maf	ch136_file24	49.04	69	2618	+	2712	gi|170079663|ref|NC_010473.1|	732925	2603	+	4686137	2837	1981	69.83	73.05	21	3.98	96.53	9	7	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch505_file145_strand.fast5_BaseCalled_Complement.fasta.maf	ch505_file145	49.07	100	4779	+	5178	gi|170079663|ref|NC_010473.1|	4596316	5085	+	4686137	5381	3597	66.85	69.47	31	3.38	92.29	14	10	6	5	5	4
N79596_dh10b_8kb_11022015_0627_1_ch136_file92_strand.fast5_BaseCalled_Complement.fasta.maf	ch136_file92	51.82	80	4552	+	4643	gi|170079663|ref|NC_010473.1|	3941830	4959	+	4686137	5174	3623	70.02	78.03	28	3.97	98.04	12	10	4	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch512_file2_strand.fast5_BaseCalled_Complement.fasta.maf	ch512_file2	47.27	30	803	+	880	gi|170079663|ref|NC_010473.1|	946119	944	+	4686137	966	647	66.98	73.52	25	3.61	91.25	2	2	2	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch248_file15_strand.fast5_BaseCalled_Complement.fasta.maf	ch248_file15	45.92	41	746	+	808	gi|170079663|ref|NC_010473.1|	844953	836	+	4686137	865	556	64.28	68.81	23	3.01	92.33	2	1	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch90_file19_strand.fast5_BaseCalled_Complement.fasta.maf	ch90_file19	50.40	51	3899	+	3982	gi|170079663|ref|NC_010473.1|	3508319	4095	+	4686137	4371	2906	66.48	72.98	27	3.48	97.92	10	8	3	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch453_file99_strand.fast5_BaseCalled_Complement.fasta.maf	ch453_file99	50.73	1	4883	+	4930	gi|170079663|ref|NC_010473.1|	529609	5466	+	4686137	5639	3807	67.51	77.22	32	3.48	99.05	16	10	6	2	2	2
N79596_dh10b_8kb_11022015_0627_1_ch216_file147_strand.fast5_BaseCalled_Complement.fasta.maf	ch216_file147	49.47	97	4517	+	5142	gi|170079663|ref|NC_010473.1|	2664216	4752	+	4686137	5051	3536	70.01	68.77	33	3.96	87.85	17	10	5	4	3	3
N79596_dh10b_8kb_11022015_0627_1_ch450_file123_strand.fast5_BaseCalled_Complement.fasta.maf	ch450_file123	49.94	35	3913	+	3987	gi|170079663|ref|NC_010473.1|	334600	4136	+	4686137	4360	3031	69.52	76.02	47	4.02	98.14	23	14	9	4	3	3
N79596_dh10b_8kb_11022015_0627_1_ch291_file20_strand.fast5_BaseCalled_Complement.fasta.maf	ch291_file20	54.97	19	3184	+	3271	gi|170079663|ref|NC_010473.1|	254029	3415	+	4686137	3597	2383	66.25	72.85	24	3.24	97.34	11	9	3	2	2	0
N79596_dh10b_8kb_11022015_0627_1_ch202_file6_strand.fast5_BaseCalled_Complement.fasta.maf	ch202_file6	51.45	60	5140	+	5224	gi|170079663|ref|NC_010473.1|	3063077	5485	+	4686137	5757	3924	68.16	75.11	31	3.59	98.39	17	9	8	4	4	1
N79596_dh10b_8kb_11022015_0627_1_ch218_file117_strand.fast5_BaseCalled_Complement.fasta.maf	ch218_file117	50.80	69	4583	+	4724	gi|170079663|ref|NC_010473.1|	3233997	4795	+	4686137	5098	3431	67.30	72.63	21	3.37	97.02	15	10	7	2	0	0
N79596_dh10b_8kb_11022015_0627_1_ch284_file15_strand.fast5_BaseCalled_Complement.fasta.maf	ch284_file15	50.95	31	4936	+	5068	gi|170079663|ref|NC_010473.1|	2062286	5350	+	4686137	5603	3808	67.96	75.14	31	3.63	97.40	17	10	4	2	2	2
N79596_dh10b_8kb_11022015_0627_1_ch26_file18_strand.fast5_BaseCalled_Complement.fasta.maf	ch26_file18	54.63	222	3214	+	3456	gi|170079663|ref|NC_010473.1|	1372967	3252	+	4686137	3504	2423	69.15	70.11	29	3.77	93.00	17	10	7	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch327_file141_strand.fast5_BaseCalled_Complement.fasta.maf	ch327_file141	53.82	21	1658	+	1726	gi|170079663|ref|NC_010473.1|	1225991	1711	+	4686137	1833	1260	68.74	73.00	20	3.57	96.06	6	5	3	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch215_file8_strand.fast5_BaseCalled_Complement.fasta.maf	ch215_file8	51.24	119	7252	+	7387	gi|170079663|ref|NC_010473.1|	38039	7511	+	4686137	8000	5451	68.14	73.79	29	3.68	98.17	35	20	11	6	4	3
N79596_dh10b_8kb_11022015_0627_1_ch494_file101_strand.fast5_BaseCalled_Complement.fasta.maf	ch494_file101	52.04	73	2175	+	2300	gi|170079663|ref|NC_010473.1|	3756957	2388	+	4686137	2508	1691	67.42	73.52	27	3.64	94.57	5	4	3	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch453_file54_strand.fast5_BaseCalled_Complement.fasta.maf	ch453_file54	48.03	35	589	+	687	gi|170079663|ref|NC_010473.1|	370147	724	+	4686137	740	469	63.38	68.27	13	2.99	85.74	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch374_file158_strand.fast5_BaseCalled_Complement.fasta.maf	ch374_file158	50.38	28	7962	+	8027	gi|170079663|ref|NC_010473.1|	3969263	8402	+	4686137	8962	6032	67.31	75.15	28	3.57	99.19	22	10	9	4	2	2
N79596_dh10b_8kb_11022015_0627_1_ch292_file18_strand.fast5_BaseCalled_Complement.fasta.maf	ch292_file18	50.08	22	3791	+	3866	gi|170079663|ref|NC_010473.1|	2337498	4444	+	4686137	4552	3032	66.61	78.43	28	3.54	98.06	10	6	4	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch66_file62_strand.fast5_BaseCalled_Complement.fasta.maf	ch66_file62	52.61	35	2622	+	2703	gi|170079663|ref|NC_010473.1|	4670034	2721	+	4686137	2913	2001	68.69	74.03	25	3.80	97.00	10	7	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch290_file21_strand.fast5_BaseCalled_Complement.fasta.maf	ch290_file21	45.16	37	718	+	795	gi|170079663|ref|NC_010473.1|	1677130	839	+	4686137	856	571	66.71	71.82	19	3.46	90.31	4	3	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch9_file30_strand.fast5_BaseCalled_Complement.fasta.maf	ch9_file30	50.30	15	1586	+	1644	gi|170079663|ref|NC_010473.1|	3322144	1742	+	4686137	1823	1218	66.81	74.09	19	3.46	96.47	2	2	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch195_file128_strand.fast5_BaseCalled_Complement.fasta.maf	ch195_file128	51.95	82	3827	+	3931	gi|170079663|ref|NC_010473.1|	2779174	4194	+	4686137	4390	2987	68.04	75.99	26	3.70	97.35	20	10	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch415_file76_strand.fast5_BaseCalled_Complement.fasta.maf	ch415_file76	50.63	440	3805	+	4294	gi|170079663|ref|NC_010473.1|	3070082	4133	+	4686137	4316	2928	67.84	68.19	33	3.54	88.61	13	5	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch68_file26_strand.fast5_BaseCalled_Complement.fasta.maf	ch68_file26	50.56	21	2049	+	2237	gi|170079663|ref|NC_010473.1|	1233751	2378	+	4686137	2234	1528	68.40	68.31	21	3.81	91.60	6	2	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch405_file34_strand.fast5_BaseCalled_Complement.fasta.maf	ch405_file34	52.58	47	3334	+	3469	gi|170079663|ref|NC_010473.1|	4007361	3465	+	4686137	3678	2564	69.71	73.91	20	3.83	96.11	18	9	3	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch421_file13_strand.fast5_BaseCalled_Complement.fasta.maf	ch421_file13	51.61	19	5194	+	5772	gi|170079663|ref|NC_010473.1|	1439970	5453	+	4686137	5815	3812	65.55	66.04	25	3.26	89.99	12	8	3	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch1_file149_strand.fast5_BaseCalled_Complement.fasta.maf	ch1_file149	47.29	24	2138	+	2229	gi|170079663|ref|NC_010473.1|	3379374	2206	+	4686137	2345	1682	71.73	75.46	35	4.23	95.92	11	6	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch166_file57_strand.fast5_BaseCalled_Complement.fasta.maf	ch166_file57	50.35	32	6578	+	6654	gi|170079663|ref|NC_010473.1|	2214594	7102	+	4686137	7406	5232	70.65	78.63	25	4.07	98.86	35	26	12	6	4	1
N79596_dh10b_8kb_11022015_0627_1_ch512_file27_strand.fast5_BaseCalled_Complement.fasta.maf	ch512_file27	53.64	84	1379	+	1510	gi|170079663|ref|NC_010473.1|	2659691	1411	+	4686137	1524	1029	67.52	68.15	19	3.59	91.32	8	2	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch136_file11_strand.fast5_BaseCalled_Complement.fasta.maf	ch136_file11	52.10	78	2815	+	2906	gi|170079663|ref|NC_010473.1|	1063550	2923	+	4686137	3128	2038	65.15	70.13	25	3.13	96.87	3	2	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch281_file76_strand.fast5_BaseCalled_Complement.fasta.maf	ch281_file76	49.43	153	4424	+	4600	gi|170079663|ref|NC_010473.1|	1282347	4543	+	4686137	4888	3187	65.20	69.28	26	3.24	96.17	10	5	3	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch354_file2_strand.fast5_BaseCalled_Complement.fasta.maf	ch354_file2	50.04	19	2759	+	2846	gi|170079663|ref|NC_010473.1|	108764	2883	+	4686137	3043	2202	72.36	77.37	30	4.32	96.94	17	10	5	4	4	3
N79596_dh10b_8kb_11022015_0627_1_ch351_file49_strand.fast5_BaseCalled_Complement.fasta.maf	ch351_file49	49.88	176	3770	+	4026	gi|170079663|ref|NC_010473.1|	3071499	4206	+	4686137	4372	2824	64.59	70.14	19	3.09	93.64	7	4	3	0	0	0
