Filename	QueryName	QueryGC	QueryStart	QueryBasesCovered	QueryStrand	QueryLength	HitName	HitStart	HitBasesCovered	HitStrand	HitLength	AlignmentSize	IdenticalBases	AlignmentPercentIdentity	QueryPercentIdentity	LongestPerfectKmer	MeanPerfectKmer	PercentQueryAligned	nk15	nk17	nk19	nk21	nk23	nk25
N79596_dh10b_8kb_11022015_0627_1_ch474_file67_strand.fast5_BaseCalled_Template.fasta.maf	ch474_file67	51.94	13	3707	+	3729	gi|170079663|ref|NC_010473.1|	697255	4138	+	4686137	4265	2876	67.43	77.13	23	3.46	99.41	14	3	1	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch474_file62_strand.fast5_BaseCalled_Template.fasta.maf	ch474_file62	50.23	6	1269	+	1280	gi|170079663|ref|NC_010473.1|	1245985	1409	+	4686137	1457	1004	68.91	78.44	17	3.54	99.14	7	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch374_file20_strand.fast5_BaseCalled_Template.fasta.maf	ch374_file20	51.18	16	5931	+	5956	gi|170079663|ref|NC_010473.1|	3581810	6319	+	4686137	6610	4690	70.95	78.74	28	4.08	99.58	44	24	15	9	8	6
N79596_dh10b_8kb_11022015_0627_1_ch14_file4_strand.fast5_BaseCalled_Template.fasta.maf	ch14_file4	47.66	2	2798	+	2805	gi|170079663|ref|NC_010473.1|	1732349	3292	+	4686137	3192	2061	64.57	73.48	28	3.37	99.75	12	7	5	4	3	2
N79596_dh10b_8kb_11022015_0627_1_ch366_file30_strand.fast5_BaseCalled_Template.fasta.maf	ch366_file30	52.01	41	4223	+	4270	gi|170079663|ref|NC_010473.1|	797398	4500	+	4686137	4746	3255	68.58	76.23	27	3.71	98.90	32	20	11	6	5	3
N79596_dh10b_8kb_11022015_0627_1_ch498_file3_strand.fast5_BaseCalled_Template.fasta.maf	ch498_file3	48.77	36	3835	+	3877	gi|170079663|ref|NC_010473.1|	1366963	4031	+	4686137	4236	3058	72.19	78.88	31	4.28	98.92	39	29	18	16	7	4
N79596_dh10b_8kb_11022015_0627_1_ch144_file74_strand.fast5_BaseCalled_Template.fasta.maf	ch144_file74	49.32	18	5125	+	5209	gi|170079663|ref|NC_010473.1|	2862471	5767	+	4686137	5781	3756	64.97	72.11	26	3.26	98.39	18	11	7	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch300_file9_strand.fast5_BaseCalled_Template.fasta.maf	ch300_file9	49.64	13	955	+	979	gi|170079663|ref|NC_010473.1|	2426705	925	+	4686137	1018	686	67.39	70.07	22	3.55	97.55	4	3	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch155_file5_strand.fast5_BaseCalled_Template.fasta.maf	ch155_file5	52.11	16	3373	+	3389	gi|170079663|ref|NC_010473.1|	3128874	3927	+	4686137	4000	2725	68.13	80.41	32	3.77	99.53	22	13	8	5	3	1
N79596_dh10b_8kb_11022015_0627_1_ch450_file164_strand.fast5_BaseCalled_Template.fasta.maf	ch450_file164	51.03	4	2070	+	2085	gi|170079663|ref|NC_010473.1|	4456661	2209	+	4686137	2311	1546	66.90	74.15	22	3.45	99.28	7	1	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch248_file81_strand.fast5_BaseCalled_Template.fasta.maf	ch248_file81	52.93	10	2480	+	2505	gi|170079663|ref|NC_010473.1|	4240313	2645	+	4686137	2768	1984	71.68	79.20	30	4.31	99.00	18	12	5	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch360_file110_strand.fast5_BaseCalled_Template.fasta.maf	ch360_file110	47.66	6	1248	+	1324	gi|170079663|ref|NC_010473.1|	1674705	1392	+	4686137	1453	911	62.70	68.81	25	3.05	94.26	2	1	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch254_file1_strand.fast5_BaseCalled_Template.fasta.maf	ch254_file1	55.91	6	902	+	914	gi|170079663|ref|NC_010473.1|	3855491	993	+	4686137	1029	697	67.74	76.26	26	3.71	98.69	5	3	2	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch468_file5_strand.fast5_BaseCalled_Template.fasta.maf	ch468_file5	49.75	10	6914	+	6951	gi|170079663|ref|NC_010473.1|	2151460	7117	+	4686137	7364	5127	69.62	73.76	53	3.96	99.47	42	29	20	12	8	5
N79596_dh10b_8kb_11022015_0627_1_ch161_file87_strand.fast5_BaseCalled_Template.fasta.maf	ch161_file87	48.15	15	781	+	812	gi|170079663|ref|NC_010473.1|	3779170	834	+	4686137	877	577	65.79	71.06	21	3.39	96.18	3	3	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch25_file16_strand.fast5_BaseCalled_Template.fasta.maf	ch25_file16	50.96	5	1191	+	1197	gi|170079663|ref|NC_010473.1|	3346642	1436	+	4686137	1470	920	62.59	76.86	19	2.96	99.50	4	1	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch406_file46_strand.fast5_BaseCalled_Template.fasta.maf	ch406_file46	51.45	8	1640	+	1650	gi|170079663|ref|NC_010473.1|	2337760	1823	+	4686137	1913	1257	65.71	76.18	21	3.21	99.39	5	4	2	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch355_file34_strand.fast5_BaseCalled_Template.fasta.maf	ch355_file34	49.09	18	4324	+	4347	gi|170079663|ref|NC_010473.1|	2560099	4636	+	4686137	4864	3320	68.26	76.37	30	3.70	99.47	24	9	3	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch136_file37_strand.fast5_BaseCalled_Template.fasta.maf	ch136_file37	50.24	0	4536	+	4538	gi|170079663|ref|NC_010473.1|	727624	5215	+	4686137	5355	3420	63.87	75.36	25	3.13	99.96	18	14	8	5	2	1
N79596_dh10b_8kb_11022015_0627_1_ch1_file74_strand.fast5_BaseCalled_Template.fasta.maf	ch1_file74	51.32	9	6796	+	6805	gi|170079663|ref|NC_010473.1|	1547384	8082	+	4686137	7858	5282	67.22	77.62	25	3.39	99.87	21	13	5	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch442_file94_strand.fast5_BaseCalled_Template.fasta.maf	ch442_file94	49.91	20	6043	+	6071	gi|170079663|ref|NC_010473.1|	2411514	6424	+	4686137	6776	4537	66.96	74.73	20	3.48	99.54	30	13	5	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch453_file54_strand.fast5_BaseCalled_Template.fasta.maf	ch453_file54	48.19	42	614	+	662	gi|170079663|ref|NC_010473.1|	370163	699	+	4686137	713	481	67.46	72.66	33	3.73	92.75	3	3	2	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch138_file178_strand.fast5_BaseCalled_Template.fasta.maf	ch138_file178	47.68	3	5157	+	5168	gi|170079663|ref|NC_010473.1|	3751330	5382	+	4686137	5701	3962	69.50	76.66	26	3.93	99.79	28	19	13	9	6	4
N79596_dh10b_8kb_11022015_0627_1_ch436_file14_strand.fast5_BaseCalled_Template.fasta.maf	ch436_file14	47.73	24	2484	+	2531	gi|170079663|ref|NC_010473.1|	3746775	2662	+	4686137	2777	1966	70.80	77.68	29	4.13	98.14	22	15	11	8	3	1
N79596_dh10b_8kb_11022015_0627_1_ch452_file18_strand.fast5_BaseCalled_Template.fasta.maf	ch452_file18	50.34	9	2482	+	2493	gi|170079663|ref|NC_010473.1|	4480702	2778	+	4686137	2862	1955	68.31	78.42	24	3.78	99.56	17	13	8	5	2	0
N79596_dh10b_8kb_11022015_0627_1_ch66_file109_strand.fast5_BaseCalled_Template.fasta.maf	ch66_file109	55.45	8	1200	+	1210	gi|170079663|ref|NC_010473.1|	223281	1262	+	4686137	1346	892	66.27	73.72	19	3.30	99.17	7	3	2	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch214_file12_strand.fast5_BaseCalled_Template.fasta.maf	ch214_file12	51.32	2	8246	+	8248	gi|170079663|ref|NC_010473.1|	3953225	9271	+	4686137	9605	6485	67.52	78.63	37	3.61	99.98	43	24	15	9	7	4
N79596_dh10b_8kb_11022015_0627_1_ch25_file29_strand.fast5_BaseCalled_Template.fasta.maf	ch25_file29	49.19	64	609	+	675	gi|170079663|ref|NC_010473.1|	3556435	746	+	4686137	761	476	62.55	70.52	18	3.05	90.22	1	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch75_file90_strand.fast5_BaseCalled_Template.fasta.maf	ch75_file90	51.24	31	7359	+	7394	gi|170079663|ref|NC_010473.1|	3799241	8275	+	4686137	8557	5625	65.74	76.08	25	3.28	99.53	24	11	5	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch215_file8_strand.fast5_BaseCalled_Template.fasta.maf	ch215_file8	51.92	2	6969	+	6976	gi|170079663|ref|NC_010473.1|	38027	7518	+	4686137	7640	5274	69.03	75.60	33	3.81	99.90	32	20	11	10	5	3
N79596_dh10b_8kb_11022015_0627_1_ch90_file19_strand.fast5_BaseCalled_Template.fasta.maf	ch90_file19	49.89	4	3360	+	3512	gi|170079663|ref|NC_010473.1|	3508328	3932	+	4686137	4019	2654	66.04	75.57	25	3.37	95.67	11	7	5	4	1	1
N79596_dh10b_8kb_11022015_0627_1_ch468_file28_strand.fast5_BaseCalled_Template.fasta.maf	ch468_file28	52.56	15	4673	+	4718	gi|170079663|ref|NC_010473.1|	3664159	5302	+	4686137	5491	3608	65.71	76.47	24	3.37	99.05	18	9	5	3	2	0
N79596_dh10b_8kb_11022015_0627_1_ch181_file12_strand.fast5_BaseCalled_Template.fasta.maf	ch181_file12	49.29	62	3612	+	3808	gi|170079663|ref|NC_010473.1|	999388	4036	+	4686137	4104	2886	70.32	75.79	22	4.12	94.85	31	17	11	3	0	0
N79596_dh10b_8kb_11022015_0627_1_ch20_file78_strand.fast5_BaseCalled_Template.fasta.maf	ch20_file78	52.82	26	4468	+	4502	gi|170079663|ref|NC_010473.1|	3290653	5152	+	4686137	5300	3472	65.51	77.12	26	3.33	99.24	20	10	6	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch452_file7_strand.fast5_BaseCalled_Template.fasta.maf	ch452_file7	51.01	0	1869	+	1880	gi|170079663|ref|NC_010473.1|	1170186	2116	+	4686137	2163	1451	67.08	77.18	29	3.60	99.41	10	5	4	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch361_file8_strand.fast5_BaseCalled_Template.fasta.maf	ch361_file8	50.44	18	6041	+	6078	gi|170079663|ref|NC_010473.1|	200464	6086	+	4686137	6588	4706	71.43	77.43	47	4.50	99.39	59	32	23	17	15	10
N79596_dh10b_8kb_11022015_0627_1_ch366_file15_strand.fast5_BaseCalled_Template.fasta.maf	ch366_file15	53.35	4	1249	+	1254	gi|170079663|ref|NC_010473.1|	2356196	1355	+	4686137	1404	1037	73.86	82.70	42	4.74	99.60	16	11	8	5	4	2
N79596_dh10b_8kb_11022015_0627_1_ch434_file9_strand.fast5_BaseCalled_Template.fasta.maf	ch434_file9	47.77	7	4228	+	4258	gi|170079663|ref|NC_010473.1|	2065897	4394	+	4686137	4405	3166	71.87	74.35	31	4.23	99.30	37	25	17	11	6	3
N79596_dh10b_8kb_11022015_0627_1_ch161_file152_strand.fast5_BaseCalled_Template.fasta.maf	ch161_file152	48.85	29	826	+	911	gi|170079663|ref|NC_010473.1|	1023123	866	+	4686137	919	607	66.05	66.63	18	3.37	90.67	2	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch214_file65_strand.fast5_BaseCalled_Template.fasta.maf	ch214_file65	52.74	16	5050	+	5137	gi|170079663|ref|NC_010473.1|	4075022	5451	+	4686137	5732	3577	62.40	69.63	27	2.77	98.31	8	5	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch415_file82_strand.fast5_BaseCalled_Template.fasta.maf	ch415_file82	49.22	106	614	+	766	gi|170079663|ref|NC_010473.1|	2640424	680	+	4686137	710	469	66.06	61.23	14	3.58	80.16	0	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch78_file1_strand.fast5_BaseCalled_Template.fasta.maf	ch78_file1	51.97	4	513	+	635	gi|170079663|ref|NC_010473.1|	4004347	524	+	4686137	565	386	68.32	60.79	19	3.71	80.79	1	1	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch336_file19_strand.fast5_BaseCalled_Template.fasta.maf	ch336_file19	54.47	2	747	+	749	gi|170079663|ref|NC_010473.1|	701574	883	+	4686137	908	605	66.63	80.77	26	3.69	99.73	5	3	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch296_file23_strand.fast5_BaseCalled_Template.fasta.maf	ch296_file23	49.66	1057	568	+	1637	gi|170079663|ref|NC_010473.1|	1107749	671	+	4686137	685	449	65.55	27.43	21	3.28	34.70	3	2	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch415_file103_strand.fast5_BaseCalled_Template.fasta.maf	ch415_file103	50.74	0	4878	+	4884	gi|170079663|ref|NC_010473.1|	4594380	5142	+	4686137	5396	3431	63.58	70.25	28	3.13	99.88	15	8	5	4	2	2
N79596_dh10b_8kb_11022015_0627_1_ch453_file96_strand.fast5_BaseCalled_Template.fasta.maf	ch453_file96	50.92	7	5361	+	5591	gi|170079663|ref|NC_010473.1|	243791	5775	+	4686137	6108	3994	65.39	71.44	25	3.21	95.89	19	13	5	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch466_file127_strand.fast5_BaseCalled_Template.fasta.maf	ch466_file127	49.13	23	7125	+	7158	gi|170079663|ref|NC_010473.1|	1585011	8252	+	4686137	8447	5571	65.95	77.83	32	3.43	99.54	26	15	10	6	4	3
N79596_dh10b_8kb_11022015_0627_1_ch181_file61_strand.fast5_BaseCalled_Template.fasta.maf	ch181_file61	50.47	375	2600	+	2980	gi|170079663|ref|NC_010473.1|	4508508	2965	+	4686137	2966	2026	68.31	67.99	25	3.70	87.25	10	7	4	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch468_file130_strand.fast5_BaseCalled_Template.fasta.maf	ch468_file130	50.40	5	3734	+	3746	gi|170079663|ref|NC_010473.1|	27929	3805	+	4686137	4104	2772	67.54	74.00	29	3.64	99.68	24	14	5	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch354_file9_strand.fast5_BaseCalled_Template.fasta.maf	ch354_file9	52.46	19	2378	+	2402	gi|170079663|ref|NC_010473.1|	2738445	2516	+	4686137	2679	1766	65.92	73.52	35	3.22	99.00	13	9	6	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch285_file18_strand.fast5_BaseCalled_Template.fasta.maf	ch285_file18	50.80	3	1627	+	1630	gi|170079663|ref|NC_010473.1|	3153029	1832	+	4686137	1886	1296	68.72	79.51	20	3.67	99.82	10	6	2	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch251_file28_strand.fast5_BaseCalled_Template.fasta.maf	ch251_file28	48.36	8	2689	+	2746	gi|170079663|ref|NC_010473.1|	2787570	2907	+	4686137	3029	2159	71.28	78.62	34	4.18	97.92	18	16	14	7	3	2
N79596_dh10b_8kb_11022015_0627_1_ch1_file119_strand.fast5_BaseCalled_Template.fasta.maf	ch1_file119	50.99	1	953	+	959	gi|170079663|ref|NC_010473.1|	3374871	1082	+	4686137	1114	743	66.70	77.48	25	3.38	99.37	5	2	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch53_file4_strand.fast5_BaseCalled_Template.fasta.maf	ch53_file4	50.76	2	4957	+	4965	gi|170079663|ref|NC_010473.1|	107798	5342	+	4686137	5437	3901	71.75	78.57	37	4.26	99.84	39	26	18	12	11	7
N79596_dh10b_8kb_11022015_0627_1_ch488_file38_strand.fast5_BaseCalled_Template.fasta.maf	ch488_file38	50.67	13	1636	+	1717	gi|170079663|ref|NC_010473.1|	2761395	1849	+	4686137	1853	1277	68.92	74.37	32	3.73	95.28	6	6	5	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch94_file113_strand.fast5_BaseCalled_Template.fasta.maf	ch94_file113	50.00	23	3379	+	3418	gi|170079663|ref|NC_010473.1|	1807555	3668	+	4686137	3860	2594	67.20	75.89	32	3.55	98.86	15	8	4	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch362_file35_strand.fast5_BaseCalled_Template.fasta.maf	ch362_file35	48.51	10	1230	+	1241	gi|170079663|ref|NC_010473.1|	911946	1278	+	4686137	1344	899	66.89	72.44	31	3.44	99.11	9	7	5	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch19_file9_strand.fast5_BaseCalled_Template.fasta.maf	ch19_file9	47.84	1	2224	+	2387	gi|170079663|ref|NC_010473.1|	2886708	2647	+	4686137	2682	1785	66.55	74.78	24	3.63	93.17	11	6	4	3	2	0
N79596_dh10b_8kb_11022015_0627_1_ch4_file127_strand.fast5_BaseCalled_Template.fasta.maf	ch4_file127	48.07	0	1439	+	1583	gi|170079663|ref|NC_010473.1|	2497377	1673	+	4686137	1722	1085	63.01	68.54	18	2.89	90.90	3	2	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch18_file87_strand.fast5_BaseCalled_Template.fasta.maf	ch18_file87	50.79	1	4559	+	4564	gi|170079663|ref|NC_010473.1|	799062	5203	+	4686137	5270	3459	65.64	75.79	28	3.33	99.89	13	9	5	4	3	3
N79596_dh10b_8kb_11022015_0627_1_ch306_file109_strand.fast5_BaseCalled_Template.fasta.maf	ch306_file109	48.95	8	1449	+	1471	gi|170079663|ref|NC_010473.1|	4577913	1594	+	4686137	1669	1065	63.81	72.40	16	3.08	98.50	2	0	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch483_file9_strand.fast5_BaseCalled_Template.fasta.maf	ch483_file9	47.72	0	492	+	505	gi|170079663|ref|NC_010473.1|	3374598	509	+	4686137	532	367	68.98	72.67	22	3.67	97.43	2	1	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch208_file15_strand.fast5_BaseCalled_Template.fasta.maf	ch208_file15	51.03	4	1215	+	1219	gi|170079663|ref|NC_010473.1|	1843474	1419	+	4686137	1454	947	65.13	77.69	26	3.08	99.67	3	1	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch248_file32_strand.fast5_BaseCalled_Template.fasta.maf	ch248_file32	48.94	0	5469	+	5470	gi|170079663|ref|NC_010473.1|	1326974	6075	+	4686137	6266	4271	68.16	78.08	30	3.71	99.98	26	16	12	7	4	4
N79596_dh10b_8kb_11022015_0627_1_ch253_file50_strand.fast5_BaseCalled_Template.fasta.maf	ch253_file50	48.96	11	3967	+	3993	gi|170079663|ref|NC_010473.1|	1142783	4185	+	4686137	4056	2733	67.38	68.44	29	3.53	99.35	11	8	5	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch281_file14_strand.fast5_BaseCalled_Template.fasta.maf	ch281_file14	49.36	5	3355	+	3365	gi|170079663|ref|NC_010473.1|	4371092	3997	+	4686137	4067	2634	64.77	78.28	19	3.37	99.70	11	7	2	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch195_file0_strand.fast5_BaseCalled_Template.fasta.maf	ch195_file0	51.49	1	7052	+	7069	gi|170079663|ref|NC_010473.1|	3347898	8146	+	4686137	8306	5616	67.61	79.45	31	3.58	99.76	40	24	14	9	5	3
N79596_dh10b_8kb_11022015_0627_1_ch354_file2_strand.fast5_BaseCalled_Template.fasta.maf	ch354_file2	50.43	113	2758	+	2883	gi|170079663|ref|NC_010473.1|	108818	2842	+	4686137	3002	2185	72.78	75.79	39	4.57	95.66	27	19	12	8	7	4
N79596_dh10b_8kb_11022015_0627_1_ch1_file103_strand.fast5_BaseCalled_Template.fasta.maf	ch1_file103	50.29	4	5950	+	6031	gi|170079663|ref|NC_010473.1|	1173328	6470	+	4686137	6826	4351	63.74	72.14	33	3.11	98.66	14	7	5	3	2	1
N79596_dh10b_8kb_11022015_0627_1_ch422_file56_strand.fast5_BaseCalled_Template.fasta.maf	ch422_file56	50.03	34	3307	+	3348	gi|170079663|ref|NC_010473.1|	3312196	3672	+	4686137	3815	2476	64.90	73.95	25	3.18	98.78	10	4	2	2	1	1
N79596_dh10b_8kb_11022015_0627_1_ch286_file165_strand.fast5_BaseCalled_Template.fasta.maf	ch286_file165	46.38	6	3009	+	3021	gi|170079663|ref|NC_010473.1|	4457562	3288	+	4686137	3429	2324	67.77	76.93	30	3.60	99.60	13	4	2	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch504_file44_strand.fast5_BaseCalled_Template.fasta.maf	ch504_file44	50.84	75	1814	+	1896	gi|170079663|ref|NC_010473.1|	1933254	1910	+	4686137	2054	1329	64.70	70.09	18	3.22	95.68	5	4	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch136_file20_strand.fast5_BaseCalled_Template.fasta.maf	ch136_file20	52.26	95	3706	+	3894	gi|170079663|ref|NC_010473.1|	3041092	4446	+	4686137	4537	2888	63.65	74.17	20	3.13	95.17	7	3	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch84_file87_strand.fast5_BaseCalled_Template.fasta.maf	ch84_file87	48.68	171	5250	+	5460	gi|170079663|ref|NC_010473.1|	1777223	5349	+	4686137	5773	3789	65.63	69.40	23	3.32	96.15	15	12	3	1	1	0
N79596_dh10b_8kb_11022015_0627_1_ch101_file16_strand.fast5_BaseCalled_Template.fasta.maf	ch101_file16	51.40	7	4596	+	4607	gi|170079663|ref|NC_010473.1|	4002230	4907	+	4686137	5131	3635	70.84	78.90	22	4.08	99.76	32	21	11	7	0	0
N79596_dh10b_8kb_11022015_0627_1_ch110_file125_strand.fast5_BaseCalled_Template.fasta.maf	ch110_file125	51.15	16	1334	+	1437	gi|170079663|ref|NC_010473.1|	3423653	1395	+	4686137	1478	950	64.28	66.11	17	3.13	92.83	2	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch423_file76_strand.fast5_BaseCalled_Template.fasta.maf	ch423_file76	50.17	2	7450	+	7464	gi|170079663|ref|NC_010473.1|	3198455	8005	+	4686137	8390	5697	67.90	76.33	36	3.60	99.81	38	22	17	13	8	5
N79596_dh10b_8kb_11022015_0627_1_ch196_file4_strand.fast5_BaseCalled_Template.fasta.maf	ch196_file4	49.21	2	615	+	634	gi|170079663|ref|NC_010473.1|	2348569	698	+	4686137	711	478	67.23	75.39	26	3.51	97.00	2	1	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch223_file14_strand.fast5_BaseCalled_Template.fasta.maf	ch223_file14	51.52	0	3426	+	3484	gi|170079663|ref|NC_010473.1|	4392129	4084	+	4686137	4174	2683	64.28	77.01	19	3.04	98.34	5	3	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch285_file20_strand.fast5_BaseCalled_Template.fasta.maf	ch285_file20	52.07	4	6728	+	6745	gi|170079663|ref|NC_010473.1|	737914	7541	+	4686137	7779	5278	67.85	78.25	31	3.58	99.75	36	24	11	7	2	1
N79596_dh10b_8kb_11022015_0627_1_ch324_file40_strand.fast5_BaseCalled_Template.fasta.maf	ch324_file40	50.79	40	3497	+	3550	gi|170079663|ref|NC_010473.1|	2004231	3809	+	4686137	3937	2622	66.60	73.86	25	3.32	98.51	16	11	6	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch101_file9_strand.fast5_BaseCalled_Template.fasta.maf	ch101_file9	52.84	8	8280	+	8291	gi|170079663|ref|NC_010473.1|	183811	8917	+	4686137	9311	6508	69.90	78.49	41	3.92	99.87	59	41	26	16	9	7
N79596_dh10b_8kb_11022015_0627_1_ch325_file26_strand.fast5_BaseCalled_Template.fasta.maf	ch325_file26	51.70	7	1219	+	1236	gi|170079663|ref|NC_010473.1|	3226393	1409	+	4686137	1433	929	64.83	75.16	18	3.14	98.62	2	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch26_file19_strand.fast5_BaseCalled_Template.fasta.maf	ch26_file19	49.95	7	1030	+	1037	gi|170079663|ref|NC_010473.1|	1655520	1199	+	4686137	1224	788	64.38	75.99	21	3.05	99.32	2	2	1	1	0	0
N79596_dh10b_8kb_11022015_0627_1_ch458_file160_strand.fast5_BaseCalled_Template.fasta.maf	ch458_file160	50.59	38	5171	+	5213	gi|170079663|ref|NC_010473.1|	2294599	5525	+	4686137	5839	3737	64.00	71.69	20	3.05	99.19	9	4	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch426_file81_strand.fast5_BaseCalled_Template.fasta.maf	ch426_file81	52.01	3	2875	+	2892	gi|170079663|ref|NC_010473.1|	3185316	3195	+	4686137	3319	2118	63.81	73.24	18	3.03	99.41	5	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch411_file19_strand.fast5_BaseCalled_Template.fasta.maf	ch411_file19	49.43	32	1767	+	1841	gi|170079663|ref|NC_010473.1|	512204	2062	+	4686137	2112	1351	63.97	73.38	27	3.06	95.98	6	5	2	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch411_file59_strand.fast5_BaseCalled_Template.fasta.maf	ch411_file59	49.81	20	2276	+	2367	gi|170079663|ref|NC_010473.1|	3545875	2468	+	4686137	2609	1615	61.90	68.23	17	2.78	96.16	3	1	0	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch195_file128_strand.fast5_BaseCalled_Template.fasta.maf	ch195_file128	52.90	32	3919	+	3953	gi|170079663|ref|NC_010473.1|	2779193	4178	+	4686137	4421	2880	65.14	72.86	35	3.10	99.14	2	2	1	1	1	1
N79596_dh10b_8kb_11022015_0627_1_ch26_file36_strand.fast5_BaseCalled_Template.fasta.maf	ch26_file36	52.50	0	5532	+	5552	gi|170079663|ref|NC_010473.1|	2728098	6149	+	4686137	6393	4224	66.07	76.08	24	3.41	99.64	21	14	5	2	2	0
N79596_dh10b_8kb_11022015_0627_1_ch85_file225_strand.fast5_BaseCalled_Template.fasta.maf	ch85_file225	48.84	9	6880	+	6924	gi|170079663|ref|NC_010473.1|	2396698	7503	+	4686137	7946	5026	63.25	72.59	20	3.06	99.36	18	5	1	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch17_file5_strand.fast5_BaseCalled_Template.fasta.maf	ch17_file5	51.72	29	3451	+	3542	gi|170079663|ref|NC_010473.1|	3338091	3978	+	4686137	4077	2677	65.66	75.58	32	3.26	97.43	17	11	5	3	2	2
N79596_dh10b_8kb_11022015_0627_1_ch368_file80_strand.fast5_BaseCalled_Template.fasta.maf	ch368_file80	50.38	8	2594	+	2745	gi|170079663|ref|NC_010473.1|	2986480	2900	+	4686137	2987	2103	70.41	76.61	31	4.12	94.50	20	14	8	6	3	3
N79596_dh10b_8kb_11022015_0627_1_ch140_file50_strand.fast5_BaseCalled_Template.fasta.maf	ch140_file50	50.30	105	4115	+	4227	gi|170079663|ref|NC_010473.1|	1267776	4365	+	4686137	3533	2261	64.00	53.49	27	3.11	97.35	9	8	4	3	1	1
N79596_dh10b_8kb_11022015_0627_1_ch452_file85_strand.fast5_BaseCalled_Template.fasta.maf	ch452_file85	49.37	175	5201	+	5376	gi|170079663|ref|NC_010473.1|	4448494	5798	+	4686137	6014	4054	67.41	75.41	37	3.73	96.74	22	13	8	6	5	4
N79596_dh10b_8kb_11022015_0627_1_ch77_file19_strand.fast5_BaseCalled_Template.fasta.maf	ch77_file19	49.12	7	2593	+	2606	gi|170079663|ref|NC_010473.1|	3460899	2866	+	4686137	3000	1915	63.83	73.48	20	3.17	99.50	7	3	2	0	0	0
N79596_dh10b_8kb_11022015_0627_1_ch412_file22_strand.fast5_BaseCalled_Template.fasta.maf	ch412_file22	50.80	32	1257	+	1309	gi|170079663|ref|NC_010473.1|	3639620	1446	+	4686137	1485	1016	68.42	77.62	28	3.79	96.03	7	6	5	2	2	1
N79596_dh10b_8kb_11022015_0627_1_ch360_file23_strand.fast5_BaseCalled_Template.fasta.maf	ch360_file23	50.09	4	4606	+	4612	gi|170079663|ref|NC_010473.1|	531088	5068	+	4686137	5223	3654	69.96	79.23	31	3.92	99.87	30	18	10	8	5	2
